Timestamp,Lane ID,Time of Day,Day of Week,Weather Condition,Lane Width (m),Road Type,Season/Month,Occasion/Event,Location,Traffic Density (Vehicles)
2021-05-06 18:51:58,1,1,1,3,20,1,4,0,6,1167
2024-04-14 23:44:39,4,5,1,3,20,3,1,3,3,1444
2023-07-23 00:08:19,2,4,5,1,25,1,3,0,3,1623
2021-09-22 18:28:52,1,4,7,5,10,3,4,3,1,1947
2021-09-02 17:37:49,3,5,1,5,15,2,3,0,5,1266
2022-08-07 05:04:21,2,5,6,1,15,3,1,2,3,1527
2022-04-24 10:07:46,2,5,5,5,10,2,3,2,5,1472
2023-01-20 06:32:59,4,3,5,3,25,2,1,2,1,1412
2023-11-03 17:37:47,2,5,5,2,10,3,3,2,6,1515
2022-06-30 23:55:58,4,4,1,2,10,1,1,3,2,1733
2022-04-30 23:20:14,1,5,5,3,30,3,4,1,3,1507
2020-05-09 13:14:51,2,4,2,3,25,1,1,3,2,1707
2024-02-09 13:42:35,2,5,3,3,15,2,1,1,6,1515
2021-07-29 05:31:30,3,2,2,2,15,2,2,3,0,1619
2021-10-03 12:50:27,3,4,7,1,20,3,1,2,5,2016
2024-04-11 12:03:52,1,5,3,2,30,2,2,2,1,1420
2020-07-05 04:44:00,2,2,7,5,30,3,2,3,3,1484
2021-10-12 03:11:52,2,4,6,2,15,2,1,0,6,1718
2022-05-19 11:10:49,2,4,1,3,15,2,2,3,6,1883
2024-01-07 07:17:02,4,4,7,4,10,1,1,1,6,1912
2024-06-10 01:27:29,4,4,5,3,20,1,3,2,6,1928
2023-09-10 19:42:42,4,1,4,2,30,2,2,2,5,1361
2023-09-22 21:23:46,4,2,2,5,25,3,1,3,5,1685
2021-08-17 11:56:25,2,1,7,4,30,2,1,3,4,1336
2020-05-24 08:14:16,3,1,7,3,25,2,3,3,3,1350
2023-11-01 23:10:45,4,1,1,2,25,3,4,3,1,1290
2024-07-28 10:31:35,2,5,5,2,10,2,1,1,2,1509
2023-08-30 16:15:28,1,4,2,1,20,3,2,2,2,1780
2021-08-22 10:57:54,2,2,1,2,25,1,1,2,2,1959
2022-11-13 01:49:02,4,2,4,2,30,1,1,0,0,1793
2022-08-02 09:53:34,3,5,1,1,10,3,2,3,6,1469
2023-08-14 10:27:32,3,3,1,2,30,2,4,3,1,1186
2021-07-09 00:58:09,2,5,1,4,10,1,3,1,2,1290
2020-07-22 03:12:21,3,1,7,4,10,3,4,3,6,1211
2020-03-29 04:59:15,1,2,7,2,10,1,1,0,4,1628
2023-09-19 20:23:12,4,1,2,4,20,1,1,0,1,1150
2023-08-01 18:31:39,2,5,3,4,15,1,2,1,3,1513
2024-02-23 08:26:52,4,1,1,1,25,3,1,3,6,1250
2020-06-18 15:59:08,2,2,2,4,15,2,3,0,3,1450
2020-09-28 03:29:33,4,5,2,1,30,3,1,1,0,1453
2021-08-24 07:45:39,4,2,3,3,30,3,1,3,6,1752
2023-05-01 16:29:48,4,1,1,2,10,3,3,1,0,1153
2023-08-29 21:24:48,2,4,1,1,25,1,2,3,6,1974
2020-11-12 23:51:09,3,4,1,3,10,3,1,2,1,2086
2022-09-16 18:50:37,4,3,2,2,30,2,4,3,0,1314
2022-12-20 17:22:05,1,4,5,1,10,2,2,0,6,1688
2020-10-10 10:36:54,4,4,7,4,20,3,2,2,2,2291
2021-12-27 19:15:31,1,3,2,5,15,2,1,0,4,1207
2021-11-10 05:03:40,1,4,4,1,20,1,3,1,3,1692
2024-07-06 06:06:23,2,4,5,5,10,1,3,0,6,1766
2022-04-08 05:13:33,4,3,3,1,10,1,2,1,4,1205
2024-06-20 06:20:25,3,4,3,1,25,3,4,1,5,1709
2021-12-27 07:40:02,2,2,7,1,30,2,1,2,2,1625
2023-05-19 17:38:42,3,1,2,4,10,1,2,3,5,1290
2023-03-17 21:08:47,1,3,3,2,25,3,1,3,3,1125
2021-09-21 03:38:25,3,4,5,2,20,3,2,2,1,1823
2023-07-25 12:08:27,2,1,1,4,25,1,1,0,4,1442
2020-02-21 22:57:07,4,5,4,2,10,2,2,2,5,1480
2024-06-11 09:41:07,1,2,1,1,25,3,1,0,5,1507
2021-09-30 21:29:30,2,2,4,1,25,2,2,0,6,1541
2021-01-08 16:54:52,4,3,6,4,20,1,4,3,3,1248
2024-04-01 12:51:47,3,5,2,1,25,2,1,2,1,1444
2024-07-16 22:30:33,1,2,5,2,25,1,2,3,4,1745
2024-07-10 00:38:04,4,1,5,3,30,3,3,1,0,1291
2023-05-10 06:11:02,3,4,2,5,30,1,3,2,1,1785
2023-05-06 01:34:03,4,1,3,5,10,1,3,0,0,1212
2024-06-12 15:14:21,1,1,1,5,15,2,2,2,5,1325
2022-05-17 10:29:18,4,4,6,1,30,1,1,0,3,1663
2022-10-31 13:32:09,4,2,6,5,30,1,1,3,5,1430
2023-09-03 15:47:29,2,2,7,3,25,3,1,1,1,1737
2020-04-20 04:55:55,4,1,7,3,30,2,3,1,3,1218
2023-01-23 06:37:10,3,2,4,4,15,3,1,1,0,1820
2022-01-28 04:15:46,2,1,6,2,10,1,3,2,4,1350
2022-03-04 19:24:08,1,1,4,3,25,2,3,1,0,1458
2023-07-24 10:33:17,2,4,5,1,25,1,2,3,0,1917
2021-11-20 18:23:24,3,1,3,2,15,3,1,0,6,1104
2023-08-19 03:38:27,2,2,3,3,30,3,2,0,2,1832
2022-09-30 16:50:38,3,3,4,4,20,2,1,0,3,1176
2022-06-21 22:57:37,2,5,3,2,10,2,4,3,3,1365
2022-01-20 00:14:50,3,5,1,3,10,2,1,2,5,1447
2020-11-08 15:59:27,4,3,3,3,25,1,3,2,4,1725
2023-03-24 20:33:09,4,2,7,5,30,1,2,3,1,1701
2020-04-27 14:14:10,4,5,3,4,30,1,2,0,6,1041
2023-08-06 14:56:58,2,2,6,3,20,3,1,0,3,1596
2020-02-05 07:15:53,1,3,6,4,20,1,3,3,1,1473
2020-04-14 08:20:03,1,1,5,1,15,2,3,2,2,1191
2022-05-17 11:49:37,1,5,7,5,15,1,2,1,0,1626
2020-01-20 09:40:06,2,4,1,5,10,3,1,1,6,1974
2024-08-19 02:49:38,4,1,5,1,30,3,2,2,4,1173
2023-06-23 13:17:14,1,3,2,5,20,1,3,3,4,1430
2020-09-28 14:43:28,4,3,3,4,15,1,3,3,4,1574
2022-09-10 03:26:01,4,4,2,1,10,3,3,0,1,1711
2022-11-05 23:00:45,3,1,5,5,30,3,3,2,6,1314
2022-11-15 03:21:29,2,4,3,3,30,3,3,3,6,2052
2020-03-15 02:53:50,4,3,3,5,20,1,3,1,5,1644
2024-02-27 20:28:49,1,2,4,3,25,2,1,3,1,1665
2023-05-04 03:07:37,2,5,2,5,10,3,2,2,4,1354
2023-03-30 16:33:10,4,2,3,2,20,2,4,1,1,1661
2020-03-23 14:17:31,1,3,2,3,10,1,1,3,4,1358
2022-02-16 16:55:15,3,4,6,1,15,2,1,0,3,1716
2022-02-01 14:53:35,2,2,3,4,10,3,3,2,3,1276
2024-07-08 11:27:14,4,4,7,4,30,3,4,3,6,1953
2020-01-01 09:35:48,1,1,3,3,15,1,2,1,5,1288
2024-02-02 22:14:25,3,3,4,5,10,3,2,2,4,1119
2021-02-28 13:17:48,1,3,2,3,25,2,2,3,3,1191
2024-01-21 18:02:52,3,5,6,2,25,1,4,3,2,1379
2022-03-09 03:26:09,4,1,1,1,20,3,4,3,5,1225
2021-05-24 20:42:17,3,2,2,1,15,2,3,2,3,1452
2021-01-18 14:31:42,2,4,6,1,15,2,2,0,1,1857
2020-10-04 02:00:12,4,3,2,5,10,2,2,3,0,1354
2020-03-08 05:53:51,4,5,4,2,10,2,4,3,1,1320
2020-11-19 07:43:41,4,5,6,4,10,1,2,2,4,1625
2020-10-06 03:03:37,1,5,2,5,25,1,4,0,1,1043
2020-01-30 07:55:59,4,2,1,1,25,3,3,2,3,1326
2020-10-23 13:07:57,1,1,4,5,25,2,2,3,4,1398
2022-11-03 13:34:07,4,5,1,2,30,3,1,0,4,1238
2024-07-19 10:29:28,1,1,5,5,15,1,2,1,5,1085
2021-05-10 02:19:33,1,4,5,2,10,2,4,3,5,1887
2021-02-27 21:11:28,4,1,3,4,15,2,3,0,0,1003
2020-01-23 18:44:14,1,5,5,1,25,3,3,1,3,1273
2022-08-29 11:32:06,2,1,6,2,25,3,1,0,4,1182
2020-09-18 05:42:28,1,2,6,5,30,3,3,3,4,1534
2022-09-27 11:28:09,1,4,3,3,20,3,4,3,2,1979
2021-11-30 13:59:32,1,3,3,5,30,3,1,0,1,1207
2020-05-11 20:11:07,2,1,1,2,30,2,4,1,3,1254
2021-09-11 10:16:44,3,3,7,3,10,2,1,3,5,1382
2023-01-06 21:24:54,4,5,5,4,25,3,2,3,1,1461
2023-11-25 11:48:35,4,2,2,3,10,2,2,2,2,1930
2021-10-04 17:15:29,2,2,2,3,15,3,1,3,5,1715
2021-11-13 04:36:36,2,1,2,1,15,1,3,2,0,1257
2020-04-04 03:08:41,3,1,5,4,10,2,1,1,5,1400
2023-04-07 02:50:21,2,2,6,1,15,3,1,1,2,1393
2024-04-23 20:44:15,4,1,7,3,15,2,3,0,2,1124
2020-12-26 09:58:15,2,2,2,2,25,2,3,1,6,1335
2022-01-09 02:43:13,3,5,1,2,15,2,1,2,5,1375
2020-07-19 05:24:02,3,3,6,3,25,2,1,3,5,1161
2024-09-07 10:20:13,2,1,6,5,10,2,3,1,0,1185
2023-10-14 18:03:51,3,1,6,5,10,3,4,2,1,1295
2023-06-04 12:40:36,4,5,7,2,25,2,2,2,2,1559
2023-11-23 12:17:13,3,4,6,1,10,1,4,3,5,1721
2023-10-31 23:15:26,2,4,2,1,10,3,2,1,2,1864
2022-12-13 22:47:32,1,2,7,1,30,1,3,1,3,1185
2022-02-08 08:19:17,4,3,6,5,10,2,3,2,2,1482
2023-08-09 10:09:09,2,2,6,3,15,2,1,3,4,1815
2020-07-26 02:53:17,2,3,7,1,10,2,1,1,1,1242
2021-08-16 18:34:56,4,2,4,2,25,1,4,2,1,1445
2023-08-05 21:17:15,4,1,3,4,20,1,4,3,0,1274
2021-10-17 00:04:02,4,1,2,1,25,2,1,2,1,1266
2022-02-23 08:00:25,3,2,4,3,15,1,2,2,3,1978
2021-05-13 05:14:15,4,5,4,2,20,2,3,1,5,1497
2020-07-28 08:57:00,3,3,7,3,30,3,4,2,4,1277
2020-08-19 12:20:49,2,4,6,4,10,3,3,1,3,2212
2021-08-14 21:54:21,3,4,2,5,15,2,3,2,6,1858
2020-05-30 06:40:20,2,5,2,5,15,2,4,3,3,1341
2020-08-15 11:51:14,1,3,4,1,15,3,3,3,4,1532
2023-04-21 03:00:44,3,4,4,1,15,1,4,3,4,1793
2021-07-04 19:04:25,3,4,3,2,20,2,2,1,3,2003
2023-02-11 04:53:00,1,5,7,3,15,3,4,1,2,1613
2021-11-14 01:49:50,1,4,7,4,30,3,2,1,6,1983
2022-03-24 21:01:07,3,2,1,2,25,1,1,0,6,1386
2020-02-20 10:36:58,1,1,7,1,20,1,2,1,6,1099
2023-06-17 12:26:12,4,2,6,2,10,1,1,3,4,1621
2020-07-12 09:11:28,3,2,5,5,25,2,4,2,6,1775
2022-02-26 03:22:15,1,1,1,3,15,2,2,2,5,1157
2024-01-13 21:04:44,4,3,4,1,15,3,3,0,3,1526
2020-05-27 09:47:30,1,5,3,5,30,1,2,1,2,1304
2023-01-15 05:51:58,4,1,3,3,10,1,3,2,4,1393
2023-04-18 12:16:39,4,2,3,1,10,1,2,0,0,1414
2021-04-30 05:13:30,1,3,2,5,25,2,3,0,3,1412
2020-01-12 08:03:03,3,1,1,2,10,2,2,1,4,1233
2022-12-11 18:14:10,1,5,4,3,20,1,2,1,1,1510
2021-09-24 12:22:54,4,1,2,2,10,1,2,3,6,1339
2020-07-15 10:27:37,4,5,5,4,25,1,2,1,5,1472
2021-05-28 06:23:14,2,1,4,5,15,1,3,2,3,1242
2021-11-12 22:50:13,3,1,2,2,30,2,4,3,1,1352
2020-02-13 16:47:34,1,2,5,4,10,2,2,2,6,1647
2023-02-17 05:58:55,2,3,5,3,10,2,1,3,2,1365
2020-06-22 08:11:15,3,1,6,2,15,3,2,2,2,1334
2021-11-26 06:59:04,2,5,7,2,10,3,2,3,4,1627
2024-08-15 10:05:48,3,1,6,3,10,1,4,1,5,1328
2022-03-01 17:04:15,3,1,7,1,20,1,1,1,6,1204
2022-08-27 12:11:36,2,5,7,3,10,3,1,2,2,1672
2020-03-11 16:46:02,3,2,3,1,20,3,1,3,1,1851
2021-08-30 16:45:51,3,3,6,3,10,3,3,0,2,1538
2022-01-07 16:48:09,2,5,7,4,10,1,1,3,4,1585
2022-09-05 18:29:28,2,3,3,2,25,3,4,1,5,1309
2022-12-26 11:43:51,1,4,6,2,25,3,1,2,0,1648
2020-08-13 19:01:31,4,1,6,5,10,1,1,0,0,1297
2020-09-04 17:12:05,2,4,4,3,10,3,3,3,4,1991
2023-06-02 07:11:23,1,2,7,5,15,2,1,3,2,1645
2020-11-18 18:06:27,3,5,5,4,20,1,3,3,1,1491
2023-11-11 07:39:24,2,2,1,1,10,1,3,3,2,1384
2023-10-04 05:47:02,3,3,4,3,15,3,1,3,0,1241
2020-04-28 13:50:30,3,1,7,1,15,3,1,0,3,981
2023-09-11 17:03:20,3,2,4,3,15,3,4,2,2,1758
2024-08-09 04:27:22,2,2,6,4,10,1,3,1,0,1383
2021-07-04 14:33:36,3,3,6,1,10,3,2,2,5,1295
2022-05-20 10:02:11,2,1,5,3,20,1,3,3,6,1311
2024-07-10 23:21:01,1,4,5,5,20,2,2,2,4,1819
2024-06-17 07:50:26,1,4,3,5,10,1,4,0,6,1593
2022-01-08 23:19:39,3,5,6,3,25,1,4,0,3,1260
2020-01-14 01:21:45,1,1,5,4,30,1,4,3,5,1261
2022-05-08 05:04:36,3,5,6,3,25,1,3,0,2,1283
2020-11-26 14:24:40,2,1,2,4,30,2,3,0,2,1236
2024-09-06 18:33:35,1,2,1,3,20,1,3,3,3,1530
2020-03-19 01:46:25,2,3,5,2,20,3,2,3,2,1387
2024-02-28 11:37:48,1,2,4,1,10,3,3,1,4,1562
2022-07-18 17:28:08,1,1,3,2,25,3,2,0,1,1062
2023-06-18 19:46:58,2,3,3,2,20,3,2,3,1,1231
2024-06-14 10:36:23,2,2,6,4,25,3,3,2,1,1370
2022-06-22 21:14:42,3,2,3,1,15,3,1,2,0,1698
2020-07-05 10:16:31,2,3,3,3,15,1,2,0,1,1273
2022-06-10 23:37:06,1,4,2,4,25,1,4,3,6,1907
2020-05-16 22:44:53,4,2,3,5,15,2,4,3,1,1698
2021-09-18 04:38:53,3,5,4,4,10,3,2,2,0,1510
2021-07-23 11:02:32,1,3,1,5,20,3,4,0,5,1113
2020-08-23 17:27:33,4,1,5,1,10,2,2,0,0,936
2023-06-15 18:08:34,1,2,6,1,10,1,3,3,5,1295
2024-08-08 15:41:54,4,2,5,3,10,2,4,2,1,1718
2021-10-02 15:21:13,2,2,1,4,20,3,3,1,1,1463
2022-09-22 02:45:16,1,2,6,5,30,1,4,2,5,1439
2021-09-05 01:13:56,3,3,5,2,10,3,2,2,1,1140
2021-02-11 10:52:39,3,3,6,4,15,3,2,2,0,1307
2020-06-15 07:41:43,4,2,5,4,15,3,3,3,4,1284
2022-08-23 22:43:52,4,5,1,4,25,3,2,0,4,1373
2021-06-19 02:56:32,4,1,2,2,15,3,4,2,1,1300
2023-02-12 18:15:23,4,5,3,1,10,2,2,3,6,1376
2020-01-01 05:28:18,2,2,4,1,20,1,2,2,3,1777
2024-06-04 13:49:11,2,2,3,2,30,2,4,2,4,1712
2023-07-29 11:50:52,3,5,7,2,15,2,4,3,4,1500
2020-11-29 06:51:09,1,2,3,1,20,1,1,2,6,1548
2023-04-18 16:13:07,3,4,7,3,25,2,3,2,0,1976
2020-02-25 03:47:20,3,3,2,1,15,2,2,0,2,1095
2021-04-30 23:35:35,4,1,1,2,30,2,2,2,2,1230
2022-01-25 11:18:00,2,4,1,3,20,3,2,3,1,1911
2021-03-09 11:21:25,2,4,6,5,15,2,2,0,6,1759
2021-05-21 16:35:50,4,4,2,2,30,1,1,2,4,1835
2023-03-17 08:32:52,4,3,2,4,10,3,1,2,3,1231
2024-07-21 17:38:56,4,5,4,2,20,2,4,2,5,1267
2024-02-18 08:29:53,1,4,5,1,20,3,4,0,6,1526
2022-10-24 06:57:11,1,2,4,2,30,3,1,3,1,1772
2022-02-28 02:18:46,3,3,1,5,10,3,1,3,4,1175
2021-10-30 06:52:02,4,2,2,1,10,3,2,0,0,1460
2022-04-26 11:34:31,3,1,3,3,10,1,1,3,0,1493
2020-07-10 14:41:42,2,5,4,4,20,1,4,0,0,1271
2023-08-08 20:53:24,1,1,1,3,30,1,2,0,4,1213
2024-03-03 11:27:39,3,1,5,5,30,1,2,3,4,1282
2022-08-15 07:14:11,4,2,2,4,15,1,4,2,5,1679
2021-04-05 18:52:00,1,1,3,1,10,1,3,3,1,1122
2022-09-20 16:35:12,3,5,3,5,25,3,4,3,3,1539
2023-10-13 01:37:02,3,2,2,1,10,3,2,2,6,1518
2022-09-28 05:33:15,3,3,1,5,25,3,3,3,1,1530
2022-12-01 00:42:23,3,5,7,4,30,1,1,3,4,1568
2020-12-25 13:53:52,1,2,2,1,10,2,3,1,3,1541
2023-04-22 08:11:34,3,3,7,1,10,2,3,2,1,1409
2021-07-06 02:29:29,1,2,3,5,25,1,1,1,0,1698
2020-04-14 12:07:07,2,3,7,3,20,1,2,0,6,1243
2023-07-13 02:12:09,4,2,7,1,30,1,4,1,3,1449
2022-02-21 08:02:11,3,5,7,4,30,1,3,3,6,1475
2020-08-12 20:41:52,3,5,7,5,10,3,2,0,5,1420
2022-07-28 04:19:18,4,4,3,2,15,2,2,1,6,1828
2023-09-07 20:12:23,4,2,5,4,15,1,3,2,6,1410
2022-09-18 01:15:49,2,3,7,4,30,2,1,3,3,1012
2022-09-11 04:31:07,2,5,7,4,10,1,2,2,4,1447
2023-11-27 00:53:43,2,1,4,2,15,1,2,2,2,1215
2023-03-26 08:34:35,3,3,3,4,15,2,2,3,6,1326
2020-05-01 02:49:22,3,2,6,5,20,1,2,1,6,1570
2021-12-09 19:28:15,2,2,2,2,20,3,1,1,4,1917
2022-02-08 22:49:17,3,2,2,2,30,1,3,0,5,1230
2023-12-02 06:52:15,1,4,2,3,20,2,1,0,2,1803
2023-12-07 07:16:07,2,5,1,4,10,1,3,3,2,1323
2024-03-10 04:42:18,4,2,2,5,30,2,1,2,6,1859
2023-11-07 07:49:35,2,2,6,2,20,3,3,0,0,1402
2021-11-19 17:14:54,1,3,6,3,20,2,1,0,0,1246
2020-12-26 10:26:36,2,5,5,4,20,1,1,1,3,1355
2021-05-27 17:20:16,2,4,1,2,30,2,4,2,4,1796
2024-06-19 12:28:54,1,3,1,4,25,3,3,3,3,1534
2023-02-03 07:20:34,3,4,5,5,25,3,4,0,0,1626
2021-08-03 03:21:24,4,2,3,5,30,3,3,0,4,1502
2020-06-27 07:08:52,2,2,1,4,10,1,4,0,0,1561
2021-05-01 21:34:14,2,3,4,3,30,2,3,0,1,1474
2021-09-20 04:55:03,1,1,2,5,20,3,2,2,1,1245
2022-11-21 20:15:12,2,4,6,2,15,3,2,0,6,1690
2022-05-09 07:23:58,1,4,6,2,10,2,4,1,2,1915
2021-07-27 05:53:53,4,4,6,1,30,3,4,0,4,1605
2021-07-28 15:01:01,1,1,5,3,15,3,1,0,4,1202
2020-01-10 13:46:41,3,1,7,4,30,1,1,1,4,1451
2021-11-22 13:44:08,3,4,3,1,10,2,1,0,6,1678
2021-02-26 03:11:20,2,5,3,5,30,1,3,3,4,1356
2020-01-28 23:07:58,1,3,6,4,20,3,2,3,0,1313
2020-09-05 00:40:46,2,1,3,4,20,1,2,3,3,1287
2024-04-20 18:51:11,4,4,4,2,20,1,2,3,2,1641
2023-08-12 03:09:54,4,5,1,5,20,1,2,0,4,1236
2023-11-29 18:22:12,3,5,7,3,10,3,1,3,6,1695
2022-01-21 13:40:11,1,3,7,2,30,2,3,1,0,1415
2024-06-14 21:19:15,1,4,3,2,30,3,1,2,0,1726
2022-06-02 09:47:52,4,2,7,2,20,2,2,0,5,1531
2020-09-08 17:58:32,2,1,7,1,25,1,4,0,2,1060
2022-10-03 17:02:55,4,5,1,2,30,3,2,0,3,1216
2023-06-19 00:04:58,3,3,5,5,15,3,3,3,5,1421
2022-05-15 11:59:52,2,5,6,4,15,3,4,2,0,1691
2021-11-23 03:06:09,4,3,2,1,30,2,2,1,5,1325
2021-04-02 22:16:11,4,1,6,3,15,1,4,3,3,1404
2021-09-07 13:02:14,4,4,5,5,25,1,1,2,6,1855
2023-04-04 10:54:07,4,5,6,3,10,1,1,0,0,1317
2021-05-26 12:40:46,4,5,1,1,25,1,2,2,1,1275
2023-12-18 02:59:27,4,4,5,1,10,2,2,1,3,1747
2020-11-28 18:09:18,4,2,6,2,10,1,1,3,0,1786
2021-01-30 07:03:28,1,1,6,2,30,2,2,1,0,1373
2020-10-06 09:54:59,4,4,5,1,15,1,1,2,6,1886
2023-02-19 19:54:03,1,4,1,2,20,1,1,3,4,1725
2021-01-06 05:32:45,4,1,6,5,10,3,2,0,3,1324
2022-04-25 04:21:57,4,4,4,3,15,2,1,3,5,2048
2023-10-06 13:46:14,2,3,3,4,15,3,2,1,6,1589
2024-01-17 12:06:14,3,4,1,3,20,1,3,2,2,1924
2020-10-10 09:26:13,1,4,2,2,30,3,4,0,1,1678
2022-10-01 14:44:29,1,4,1,2,30,1,3,3,1,1928
2020-02-13 05:09:09,2,3,6,1,30,3,2,2,5,1169
2020-11-25 13:11:07,2,1,1,2,25,2,4,0,5,1255
2020-09-06 04:19:28,3,1,7,5,10,1,4,0,0,1181
2020-07-22 02:48:12,3,2,1,2,10,1,2,3,0,1649
2024-02-22 20:05:07,1,4,2,2,10,1,3,2,3,1955
2020-01-29 23:41:46,1,1,3,5,20,1,3,2,3,1232
2023-09-13 07:31:49,2,1,2,4,10,3,4,0,6,1045
2023-07-30 03:53:17,2,1,1,3,20,3,3,3,3,1109
2023-02-18 15:48:59,1,2,2,4,20,2,1,0,3,1948
2021-05-10 21:19:47,1,4,3,1,20,1,1,3,1,2067
2024-01-07 13:25:03,3,3,3,2,25,3,3,2,6,1762
2023-05-06 05:03:54,3,4,3,5,25,1,4,3,1,1851
2020-11-18 22:06:26,2,4,5,2,15,2,1,0,2,1896
2021-12-26 07:53:46,3,3,7,3,25,1,4,0,2,1333
2023-10-04 11:27:07,3,3,7,2,15,1,4,0,1,1281
2021-06-13 16:39:57,4,3,4,5,25,1,2,1,3,1134
2022-11-12 04:21:44,4,5,4,1,10,2,2,1,2,1450
2020-02-22 10:47:10,4,1,7,3,15,2,2,3,4,1246
2022-10-27 21:19:59,3,5,6,3,20,1,3,3,5,1505
2021-06-02 14:48:35,4,2,3,5,10,3,3,1,6,1353
2023-04-10 13:25:44,3,1,7,5,15,3,3,0,5,1158
2021-11-19 16:18:33,2,1,3,2,30,3,1,3,2,1221
2022-07-18 12:26:09,1,1,1,5,30,1,1,3,0,1169
2023-12-25 13:56:18,3,1,5,1,25,2,3,0,5,1142
2023-03-15 03:20:00,3,1,3,1,15,1,3,3,4,1051
2023-07-02 05:34:04,2,3,1,3,10,2,1,1,4,1319
2022-08-25 00:47:46,1,5,5,4,20,2,3,0,2,1125
2023-08-31 06:43:01,1,5,1,5,25,1,4,0,0,1118
2021-11-26 05:07:14,3,3,7,4,25,1,1,3,6,1487
2022-06-22 12:06:31,3,3,3,4,20,2,2,3,6,1349
2022-01-26 09:59:00,3,3,6,1,25,3,3,0,2,1468
2021-06-21 12:25:32,2,3,3,4,20,2,4,3,4,1379
2023-07-24 23:34:57,4,2,4,5,20,1,4,3,2,1765
2022-02-28 03:08:03,2,2,1,5,25,1,3,0,6,1223
2021-05-27 21:24:35,3,4,5,4,20,1,3,0,2,1924
2024-05-05 21:38:12,1,4,1,5,10,3,4,3,2,1834
2021-11-08 07:17:39,3,4,6,5,30,2,2,2,4,1858
2020-06-29 22:18:28,1,4,1,3,15,1,2,0,5,1561
2022-08-24 16:08:51,1,5,7,4,10,2,3,1,5,1609
2023-10-03 03:31:00,4,1,2,2,25,1,4,0,0,1197
2020-06-24 22:23:50,2,3,3,3,20,2,2,0,1,1207
2022-10-10 04:22:42,4,4,1,2,20,2,3,3,6,2012
2020-10-04 14:44:38,4,3,4,3,20,3,4,0,3,1342
2022-06-13 20:39:56,1,2,7,2,25,3,1,1,2,1470
2021-02-15 22:03:09,4,3,6,2,15,3,4,0,0,1245
2022-10-21 01:38:51,4,2,2,1,25,1,1,1,1,1597
2024-03-25 06:44:56,3,5,6,2,15,3,1,2,2,1563
2021-08-14 03:26:27,3,5,6,2,15,2,4,3,2,1518
2020-03-29 14:14:35,3,4,6,4,25,1,3,3,6,2115
2023-05-29 09:55:00,2,2,4,4,15,3,4,2,2,1848
2024-04-08 13:30:07,1,3,4,5,10,3,1,2,5,1239
2023-04-10 15:10:48,4,5,6,2,25,3,1,0,4,1534
2020-02-21 23:51:58,3,5,5,2,30,3,2,1,3,1369
2021-08-15 07:27:54,3,1,4,2,30,3,3,2,6,1214
2021-12-25 06:18:28,4,5,3,1,30,2,2,2,0,1384
2021-09-09 14:06:49,3,5,2,1,15,2,3,1,6,1368
2023-08-12 11:23:16,2,5,7,1,15,1,1,0,6,1323
2023-07-12 06:54:52,2,4,4,1,20,3,3,3,6,2100
2023-03-11 16:08:08,1,3,5,1,15,3,1,0,6,1040
2022-04-02 22:25:32,2,1,6,1,10,3,3,0,1,1274
2020-01-27 21:05:25,4,4,2,5,30,3,3,1,4,1960
2024-04-01 12:42:24,1,1,3,1,25,2,1,2,4,1122
2022-09-16 13:43:34,1,4,1,3,15,3,1,0,3,1587
2021-10-15 16:40:26,1,2,6,1,20,1,4,1,4,1633
2023-10-06 14:53:20,3,5,3,1,15,3,1,3,4,1276
2024-09-06 05:17:16,2,1,5,2,20,3,2,1,4,1204
2023-11-06 15:06:21,3,5,2,4,15,3,4,3,0,1288
2021-12-22 11:59:12,2,3,2,2,15,2,3,0,6,1521
2023-06-11 16:48:34,1,1,5,5,15,1,4,3,1,1303
2022-07-09 18:36:26,2,3,6,5,30,1,3,0,3,1474
2021-03-11 05:17:57,3,2,2,5,30,1,3,3,2,1398
2021-04-09 22:08:23,4,3,2,4,25,1,3,3,0,1530
2023-04-09 21:37:46,3,5,7,1,20,1,1,3,0,1615
2023-10-21 00:18:38,2,5,4,3,20,2,2,0,2,1264
2023-02-17 23:34:39,2,3,3,1,25,2,2,1,1,1234
2023-01-22 07:37:02,3,1,2,2,15,1,2,3,6,1058
2021-12-03 06:43:37,3,5,6,4,25,2,3,0,6,1456
2023-03-05 02:27:06,1,4,6,1,30,3,4,0,2,1650
2022-07-17 19:45:56,1,4,2,4,10,2,2,1,0,1814
2023-04-16 09:17:20,4,5,6,1,20,1,4,1,2,1315
2023-10-02 01:25:17,3,3,6,2,20,2,1,1,6,1276
2023-08-19 16:23:31,1,5,4,1,15,3,2,2,1,1367
2022-04-10 07:09:26,4,5,7,2,30,1,4,0,0,1240
2024-03-22 22:41:58,2,1,1,4,10,1,3,1,0,1194
2023-02-05 23:21:17,3,5,6,3,15,1,4,0,0,1364
2022-05-30 12:42:35,2,2,4,3,15,1,4,1,2,1800
2022-03-17 03:20:59,1,2,4,2,20,2,2,3,0,1509
2024-08-21 00:25:27,1,2,1,4,25,2,1,3,5,1612
2021-09-23 03:34:31,2,3,7,2,20,3,1,2,3,1363
2020-11-20 22:40:14,3,1,3,3,30,1,3,0,3,1260
2023-07-23 01:20:52,3,3,1,5,25,2,1,2,3,1202
2020-03-23 13:19:47,1,3,2,4,30,3,4,1,6,1527
